user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
justinache,Justin Ache,1853303211,2009-05-19 23:59:44,/justinache/status/1853303211,0,0,0,"Fed Alexs cat, now heading home for laundry, beer, and a movie","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fed Alexs <strong>cat</strong>, now heading home for laundry, beer, and a movie</p>"
Chucifer76,Chuy Ramone,1853302840,2009-05-19 23:59:42,/Chucifer76/status/1853302840,0,0,0,@mojo_girl and your cat was probably trying to warn you about it several minutes before it hit.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20283441"" dir=""ltr"" href=""/mojo_girl""><s>@</s><b>mojo_girl</b></a> and your <strong>cat</strong> was probably trying to warn you about it several minutes before it hit.</p>"
derekyoungs,Derek J. Youngs,1853301608,2009-05-19 23:59:35,/derekyoungs/status/1853301608,0,0,0,"Got a job at the Gap. Miley, my cat, is cute.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Got a job at the Gap. Miley, my <strong>cat</strong>, is cute.</p>"
Mela_NYC,Mela,1853301110,2009-05-19 23:59:31,/Mela_NYC/status/1853301110,0,0,0,@agriggs6  Aww.. My friend's son has grey eyes.. and my auntie has Hazel eyes which my mom calls cat eyes lol,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2693582342"" dir=""ltr"" href=""/Agriggs6""><s>@</s><b>agriggs6</b></a>  Aww.. My friend's son has grey eyes.. and my auntie has Hazel eyes which my mom calls <strong>cat</strong> eyes lol</p>"
LisaBraithwaite,Lisa Braithwaite,1853301029,2009-05-19 23:59:31,/LisaBraithwaite/status/1853301029,0,0,0,"@sbonnin Oh dang, you are so right. But my cats needed less babysitting when they were younger. Now that they're teenagers, need more care!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16369312"" dir=""ltr"" href=""/sbonnin""><s>@</s><b>sbonnin</b></a> Oh dang, you are so right. But my <strong>cats</strong> needed less babysitting when they were younger. Now that they're teenagers, need more care!</p>"
JNez,JNez,1853300878,2009-05-19 23:59:30,/JNez/status/1853300878,0,0,0,ok. not 10 minutes after i tweeted my foreboding there is a knock at my door. my neighbor says a cat has been sitting near my door. it's pop,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ok. not 10 minutes after i tweeted my foreboding there is a knock at my door. my neighbor says a <strong>cat</strong> has been sitting near my door. it's pop</p>"
kblazick,Katie Blazick,1853300187,2009-05-19 23:59:25,/kblazick/status/1853300187,0,0,0,http://twitpic.com/5iuo7 - This fuckin cat...I love him,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">http://twitpic.com/5iuo7 - This fuckin <strong>cat</strong>...I love him</p>"
JeremyCShipp,Jeremy C. Spoon,1853299847,2009-05-19 23:59:23,/JeremyCShipp/status/1853299847,0,0,0,"@rorschachsgirl I understand.  My first best cat friend, Oreo, died in an accident, and I still miss her.  My cat, Blacknose, is her son. :)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@rorschachsgirl I understand.  My first best <strong>cat</strong> friend, Oreo, died in an accident, and I still miss her.  My <strong>cat</strong>, Blacknose, is her son. :)</p>"
gregvaneekhout,Greg van Eekhout,1853299102,2009-05-19 23:59:19,/gregvaneekhout/status/1853299102,0,0,0,"@Colleenky Oh, that's a really fine store, actually. Solid SF section, and just overall good. They have a cute cat.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15730802"" dir=""ltr"" href=""/Colleenky""><s>@</s><b>Colleenky</b></a> Oh, that's a really fine store, actually. Solid SF section, and just overall good. They have a cute <strong>cat</strong>.</p>"
DjEddySantana,Eddy Santana,1853299004,2009-05-19 23:59:19,/DjEddySantana/status/1853299004,0,0,0,"LOLLIPOP TUESDAYS going down tonight @ CAT CLUB (8th and Folsom) House & Hip Hop. Myself, Friz-B, & Miekiee Magnetic in the mix!!!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LOLLIPOP TUESDAYS going down tonight @ <strong>CAT</strong> CLUB (8th and Folsom) House &amp; Hip Hop. Myself, Friz-B, &amp; Miekiee Magnetic in the mix!!!</p>"
